Date,Open,High,Low,Close,Adj_Close,Volume
2005/12/27,10.5825,10.605,10.3875,10.44,10.44,1323600.0
2005/12/28,10.46,10.5075,,10.455,10.455,861600.0
2005/12/29,10.4875,10.5125,10.405,10.4775,,738000.0
2005/12/30,10.48,10.4875,10.3825,10.4025,10.4025,594400.0
2006/1/3,10.37,10.41,10.2775,10.35,10.35,1762800.0
2006/1/4,10.35,10.5925,,10.575,10.575,
2006/1/5,10.5975,10.65,,10.54,10.54,1439200.0
2006/1/6,10.5625,,10.5025,10.615,,940400.0
2006/1/9,10.645,10.6625,10.46,10.485,10.485,1515200.0
2006/1/10,10.485,10.635,10.4825,10.625,10.625,1850400.0
2006/1/11,10.625,10.78,10.5375,,10.5625,2250800.0
2006/1/12,10.55,10.7075,,10.6925,10.6925,1074800.0
2006/1/13,10.6925,,10.6925,10.745,,1001600.0
2006/1/17,10.7225,10.7625,10.555,10.59,10.59,1227200.0
2006/1/18,10.54,10.685,10.5375,10.67,10.67,1070000.0
2006/1/19,10.6775,10.6775,10.585,10.6425,10.6425,
2006/1/20,10.625,10.645,10.55,10.55,10.55,1038400.0
2006/1/23,10.5925,10.6225,10.55,10.5575,10.5575,2076000.0
2006/1/24,10.5825,10.64,10.54,10.56,10.56,1737200.0
2006/1/25,10.565,10.5775,10.4,10.435,10.435,1576400.0
2006/1/26,10.4625,10.67,10.4625,10.62,10.62,1792800.0
2006/1/27,10.6575,10.7375,10.6,10.6375,10.6375,707600.0
2006/1/30,10.635,10.7225,10.61,10.7,10.7,1091200.0
2006/1/31,10.6675,10.7475,10.65,10.735,10.735,1124000.0
2006/2/1,10.6725,10.8575,10.6725,10.8325,10.8325,1731200.0
2006/2/2,10.825,10.8325,10.6875,10.7025,10.7025,885200.0
2006/2/3,11.125,11.83,11.125,11.55,11.55,10204400.0
2006/2/6,11.525,11.525,11.1275,11.1675,11.1675,3344800.0
2006/2/7,11.2,11.27,10.94,11.0025,,2257600.0
2006/2/8,,,10.9725,11.01,11.01,1714800.0
2006/2/9,11.0675,11.135,10.9425,11.1275,11.1275,1945200.0
2006/2/10,11.125,11.125,10.875,10.905,10.905,2023600.0
2006/2/13,10.8325,10.9275,10.75,10.8275,10.8275,2090000.0
2006/2/14,10.8275,10.9225,10.75,10.7725,10.7725,1786000.0
2006/2/15,10.765,,,10.75,10.75,1732000.0
2006/2/16,10.7625,10.8075,10.695,10.7575,,1376800.0
2006/2/17,10.7675,10.7675,10.5925,10.5975,10.5975,1060400.0
2006/2/21,10.59,10.59,,10.5275,10.5275,2044800.0
2006/2/22,10.5275,10.6,10.5125,,10.59,1513200.0
2006/2/23,10.5875,10.6275,10.515,10.5175,,1234400.0
2006/2/24,10.5025,10.555,10.4775,10.5075,10.5075,938400.0
2006/2/27,10.5,10.5075,10.475,10.5,10.5,1977600.0
2006/2/28,10.4875,10.5025,10.25,10.3375,10.3375,
2006/3/1,10.275,10.515,10.26,10.475,10.475,2201600.0
2006/3/2,10.5,10.5725,10.4725,10.565,10.565,
2006/3/3,10.5875,10.6875,10.54,10.625,10.625,2086000.0
2006/3/6,10.6,10.65,10.5,10.5525,10.5525,
2006/3/7,10.5375,,,10.4575,10.4575,1936800.0
2006/3/8,10.4125,10.46,10.3225,10.36,10.36,1441600.0
2006/3/9,10.39,10.495,10.37,10.43,10.43,1115200.0
2006/3/10,10.4225,10.5,10.4,10.4475,10.4475,601200.0
2006/3/13,10.4375,,10.36,10.39,10.39,858400.0
2006/3/14,10.375,10.48,10.345,10.47,10.47,1244000.0
2006/3/15,10.4575,10.57,10.445,10.57,10.57,933600.0
2006/3/16,10.5525,10.575,10.505,10.575,10.575,982400.0
2006/3/17,10.575,10.6875,10.5525,,10.65,1246800.0
2006/3/20,10.615,10.6875,10.5975,,10.675,1074400.0
2006/3/21,10.7175,10.77,10.6625,10.76,10.76,2285600.0
2006/3/22,10.76,10.9725,,10.9575,10.9575,2323600.0
2006/3/23,10.9625,11.2175,10.96,11.215,11.215,4107200.0
2006/3/24,11.215,11.2875,11.1775,11.205,11.205,1680800.0
2006/3/27,11.2125,11.215,11.1175,11.1175,11.1175,1566400.0
2006/3/28,11.1175,11.1225,11.0075,11.07,11.07,994400.0
2006/3/29,11.0425,11.11,10.9525,10.955,,1563600.0
2006/3/30,10.955,10.955,10.7,10.8325,10.8325,5004400.0
2006/3/31,10.8575,10.905,10.8175,10.875,10.875,1368000.0
2006/4/3,10.73,10.91,10.73,10.8575,10.8575,1908800.0
2006/4/4,10.845,10.8625,,10.85,10.85,1750000.0
2006/4/5,10.8475,10.885,10.7375,10.8625,10.8625,1208400.0
2006/4/6,10.825,10.885,10.7525,10.8375,,1189200.0
2006/4/7,10.8625,10.975,10.795,10.815,10.815,978000.0
2006/4/10,10.8125,10.85,,10.78,10.78,1048800.0
2006/4/11,10.7625,10.795,10.6575,10.705,10.705,766000.0
2006/4/12,10.7025,,10.6875,,10.725,810400.0
2006/4/13,10.7125,10.715,10.5025,10.7125,10.7125,1308400.0
2006/4/17,10.7125,10.73,10.645,10.6925,10.6925,
2006/4/18,,10.9975,10.705,10.8825,10.8825,1650800.0
2006/4/19,,10.975,10.87,10.9375,10.9375,1637600.0
2006/4/20,10.98,11.2625,10.9625,11.2225,11.2225,2174800.0
2006/4/21,,11.5275,11.25,11.375,11.375,3080400.0
2006/4/24,11.3375,11.3425,11.1375,11.2275,11.2275,2112400.0
2006/4/25,11.225,11.2275,11.1225,11.17,11.17,866000.0
2006/4/26,11.1875,11.225,11.0975,11.16,11.16,853600.0
2006/4/27,11.16,11.18,11.1075,11.165,11.165,637600.0
2006/4/28,11.125,11.2375,11.09,11.11,11.11,1288800.0
2006/5/1,11.0,11.0975,,,10.975,1285200.0
2006/5/2,10.985,11.025,10.935,,10.975,974000.0
2006/5/3,10.99,11.025,10.87,10.915,10.915,828000.0
2006/5/4,10.915,,10.915,11.0175,11.0175,
2006/5/5,11.0175,11.11,10.9425,11.08,11.08,872800.0
2006/5/8,11.0375,11.105,11.0,11.025,11.025,646000.0
2006/5/9,11.0,11.025,10.8725,10.875,10.875,1298400.0
2006/5/10,10.875,,10.875,10.9775,10.9775,2076400.0
2006/5/11,10.9375,11.195,10.92,11.05,,1436400.0
2006/5/12,11.06,11.08,10.905,10.995,10.995,1051600.0
2006/5/15,10.935,11.13,10.935,11.125,11.125,1952800.0
2006/5/16,11.125,11.1875,11.085,11.1025,11.1025,1180800.0
2006/5/17,11.0625,11.13,,10.9625,10.9625,1301200.0
2006/5/18,10.9775,,10.93,10.9425,,1173600.0
2006/5/19,11.005,11.0975,10.96,11.06,11.06,1285200.0
2006/5/22,11.0525,11.095,10.9,11.0125,11.0125,1658000.0
2006/5/23,11.025,,10.84,10.88,10.88,1172400.0
2006/5/24,10.87,11.0175,10.775,10.96,,1096400.0
2006/5/25,10.9675,11.025,10.88,10.9875,10.9875,988000.0
2006/5/26,10.9975,,10.9625,11.0,11.0,855600.0
2006/5/30,10.975,11.0975,10.9575,11.0475,11.0475,
2006/5/31,11.0375,11.115,,11.085,,1055600.0
2006/6/1,,11.155,11.0,11.1425,11.1425,1246000.0
2006/6/2,11.1875,11.2925,11.145,11.2675,11.2675,958400.0
2006/6/5,11.2375,11.295,11.09,11.1325,11.1325,824000.0
2006/6/6,11.1225,11.1875,11.0475,11.1,11.1,836800.0
2006/6/7,11.1,11.2675,11.1,11.225,11.225,1411200.0
2006/6/8,11.2,11.3525,11.18,11.3325,11.3325,1436400.0
2006/6/9,11.325,11.375,11.2425,11.27,,657200.0
2006/6/12,11.285,11.2925,11.14,11.165,11.165,1049200.0
2006/6/13,11.1375,11.3025,11.135,11.195,11.195,1189200.0
2006/6/14,11.1575,11.1825,11.0825,11.16,11.16,1008400.0
2006/6/15,11.175,11.335,11.11,11.3275,,1232400.0
2006/6/16,11.3525,,11.29,11.3525,11.3525,1402400.0
2006/6/19,11.3375,11.4025,11.225,11.2525,11.2525,1647600.0
2006/6/20,11.2325,11.325,11.2,,11.2475,1216400.0
2006/6/21,11.22,,11.22,11.325,11.325,1113600.0
2006/6/22,11.3125,11.315,11.055,11.0825,11.0825,1816000.0
2006/6/23,11.055,11.1475,11.0,11.0775,11.0775,957600.0
2006/6/26,11.0625,11.26,11.0325,11.14,11.14,
2006/6/27,,11.1425,11.005,11.04,11.04,1234000.0
2006/6/28,11.07,11.1125,10.9675,10.99,10.99,1157600.0
2006/6/29,11.0275,11.18,11.005,11.14,11.14,2435200.0
2006/6/30,11.1675,11.3575,11.0775,11.3575,11.3575,2011600.0
2006/7/3,11.3575,,11.255,11.38,11.38,619200.0
2006/7/5,11.375,11.3975,11.1575,11.2,11.2,1015200.0
2006/7/6,11.1875,11.34,11.1875,11.2375,11.2375,783600.0
2006/7/7,11.21,11.325,11.195,,11.2275,658000.0
2006/7/10,11.25,11.3625,11.1825,11.205,11.205,1374000.0
2006/7/11,11.175,11.24,11.16,11.2,11.2,977600.0
2006/7/12,11.1775,11.2975,11.1775,11.2325,11.2325,891200.0
2006/7/13,11.2125,11.275,11.1625,11.165,11.165,894000.0
2006/7/14,11.165,11.2225,11.0,11.0525,11.0525,1170800.0
2006/7/17,11.0125,11.1725,,11.125,11.125,1056800.0
2006/7/18,11.125,11.2275,11.0225,11.15,11.15,998400.0
2006/7/19,11.1625,,11.1625,11.43,11.43,1393600.0
2006/7/20,11.4525,,11.3075,11.4,11.4,
2006/7/21,11.4,11.425,11.1925,11.2875,11.2875,795600.0
2006/7/24,11.285,11.3825,11.12,11.23,11.23,1186000.0
2006/7/25,10.775,10.9125,10.3875,10.815,10.815,6282000.0
2006/7/26,10.79,10.8925,10.5875,10.8475,10.8475,3655200.0
2006/7/27,10.8475,10.9125,10.6875,10.8725,10.8725,1702000.0
2006/7/28,10.8725,11.0525,,10.995,10.995,1109200.0
2006/7/31,,11.1225,10.9675,,11.06,875200.0
2006/8/1,11.025,11.0525,10.8625,11.02,11.02,945200.0
2006/8/2,,11.195,11.05,11.0875,11.0875,1286800.0
2006/8/3,11.05,11.1375,10.89,11.0775,11.0775,1184400.0
2006/8/4,11.12,11.25,,11.175,11.175,1227600.0
2006/8/7,11.135,11.1675,11.02,11.0675,11.0675,727600.0
2006/8/8,11.0925,11.175,11.0575,11.1425,11.1425,940400.0
2006/8/9,11.1875,11.245,11.17,11.19,11.19,983200.0
2006/8/10,11.1625,11.4225,11.135,11.3575,11.3575,1664000.0
2006/8/11,11.345,11.3475,11.27,11.3,11.3,636000.0
2006/8/14,11.3225,11.35,11.2275,11.2875,11.2875,706000.0
2006/8/15,11.325,11.3925,,11.3675,11.3675,
2006/8/16,11.375,11.455,11.375,,11.44,1056000.0
2006/8/17,11.4,11.61,11.4,11.59,11.59,1246400.0
2006/8/18,11.5825,11.5825,11.415,11.5325,11.5325,685200.0
2006/8/21,11.5025,11.5325,11.4425,,,416400.0
2006/8/22,,11.4675,11.3475,,11.3675,940800.0
2006/8/23,11.35,11.62,11.3475,11.59,11.59,1656000.0
2006/8/24,11.59,11.6,11.465,11.4975,11.4975,
2006/8/25,11.4825,,11.4825,11.625,11.625,1022000.0
2006/8/28,11.59,11.62,11.48,11.535,11.535,825200.0
2006/8/29,11.5125,11.61,11.4275,11.61,11.61,971200.0
2006/8/30,11.61,11.6625,11.5525,11.6425,,679200.0
2006/8/31,11.645,11.735,11.5675,11.6725,11.6725,683200.0
2006/9/1,11.6725,11.695,11.5225,11.67,11.67,642000.0
2006/9/5,11.63,11.68,11.6025,11.6375,,608400.0
2006/9/6,11.5775,11.5825,11.3925,11.495,11.495,1176800.0
2006/9/7,11.44,11.7475,11.42,11.6325,11.6325,1189600.0
2006/9/8,11.6275,11.7125,11.4875,11.6725,11.6725,956800.0
2006/9/11,,11.8125,11.6075,11.81,11.81,779600.0
2006/9/12,,11.9225,11.7275,11.865,11.865,1245600.0
2006/9/13,11.865,,11.785,11.8075,11.8075,840400.0
2006/9/14,11.77,11.7725,,11.7675,11.7675,681200.0
2006/9/15,11.83,11.8725,11.7325,11.7375,11.7375,1268800.0
2006/9/18,11.7475,11.7725,11.6275,,11.68,
2006/9/19,,11.735,11.5375,11.655,11.655,686800.0
2006/9/20,11.675,11.71,11.6325,11.675,11.675,
2006/9/21,11.6725,11.695,11.57,11.6225,11.6225,1108400.0
2006/9/22,11.5975,11.625,11.5,11.565,11.565,614400.0
2006/9/25,,11.645,11.5025,11.6225,11.6225,1016800.0
2006/9/26,11.605,11.69,11.5575,11.6775,11.6775,767200.0
2006/9/27,11.6775,11.745,,11.69,11.69,1218000.0
2006/9/28,,11.7675,11.655,,11.69,1660000.0
2006/9/29,11.69,11.8075,11.645,11.6475,11.6475,1378800.0
2006/10/2,11.6125,11.785,11.595,11.7025,11.7025,1305200.0
2006/10/3,,,11.675,11.6975,,595200.0
2006/10/4,11.6875,11.835,11.6875,11.775,,745600.0
2006/10/5,11.7375,11.945,11.735,11.91,11.91,1195600.0
2006/10/6,11.87,11.8975,11.755,11.8625,11.8625,512800.0
2006/10/9,11.8225,11.9975,,11.9975,11.9975,944800.0
2006/10/10,12.0,12.0525,11.93,11.9825,11.9825,
2006/10/11,11.92,,11.9175,,11.9825,956000.0
2006/10/12,11.9825,11.985,11.7525,11.805,11.805,1934800.0
2006/10/13,11.785,11.7875,11.7075,11.7425,11.7425,1516800.0
2006/10/16,11.75,,11.7425,11.97,11.97,912400.0
2006/10/17,11.9725,11.9725,11.665,11.6675,11.6675,1906400.0
2006/10/18,11.6675,11.7,11.51,11.5625,11.5625,
2006/10/19,11.54,11.67,11.49,11.5525,11.5525,2616400.0
2006/10/20,11.1875,11.27,11.0125,11.1,11.1,5012400.0
2006/10/23,11.09,,10.9675,,11.0,2356800.0
2006/10/24,10.97,11.1125,10.9625,11.0725,11.0725,2490000.0
2006/10/25,11.055,11.15,,11.09,11.09,1474800.0
2006/10/26,,11.17,11.0,,11.1475,1433200.0
2006/10/27,11.1175,11.1175,11.0075,11.01,11.01,941600.0
2006/10/30,,11.025,10.885,10.8875,10.8875,1719200.0
2006/10/31,10.85,10.85,10.6775,,10.7325,3060000.0
2006/11/1,10.67,10.7725,10.5725,10.68,10.68,2626800.0
2006/11/2,10.625,10.71,10.585,10.69,,1678800.0
2006/11/3,10.69,10.8875,,10.8375,10.8375,1478400.0
2006/11/6,10.8375,10.98,10.775,10.93,,1470000.0
2006/11/7,10.94,11.0025,10.8875,10.8975,10.8975,858800.0
2006/11/8,10.87,10.9875,10.8675,10.9525,10.9525,1358800.0
2006/11/9,10.96,10.97,,,10.8,1938000.0
2006/11/10,,10.8125,10.7325,10.7975,10.7975,1214000.0
2006/11/13,10.7675,10.7925,10.645,10.71,10.71,1564000.0
2006/11/14,10.7,10.81,10.58,10.8025,10.8025,1319600.0
2006/11/15,10.81,10.9625,10.8075,10.9175,10.9175,1136000.0
2006/11/16,10.9525,11.0175,10.895,11.0175,11.0175,
2006/11/17,,11.055,,11.015,11.015,933600.0
2006/11/20,11.0225,11.16,10.9925,11.055,11.055,1668800.0
2006/11/21,11.0675,11.245,11.05,11.185,,1718800.0
2006/11/22,11.1925,11.24,11.155,11.2375,11.2375,958000.0
2006/11/24,11.1975,11.27,11.1925,11.2325,11.2325,494000.0
2006/11/27,11.2325,11.3375,,11.23,11.23,2533600.0
2006/11/28,11.2225,11.3475,,11.3225,11.3225,1982400.0
2006/11/29,11.3525,11.5025,,11.465,11.465,
2006/11/30,,,,11.46,11.46,1278400.0
2006/12/1,11.4375,11.505,11.36,11.4925,11.4925,1113200.0
2006/12/4,11.5,11.725,,11.6825,11.6825,1194000.0
2006/12/5,11.7,11.7,11.5875,11.65,11.65,609200.0
2006/12/6,11.65,11.68,11.615,11.6525,11.6525,649200.0
2006/12/7,11.6475,11.6925,11.5875,11.6025,11.6025,1116400.0
2006/12/8,11.6025,11.67,11.575,11.65,11.65,1222400.0
2006/12/11,11.685,11.9375,11.685,11.7925,11.7925,2313200.0
2006/12/12,11.7925,11.9325,,11.9175,11.9175,1692800.0
2006/12/13,11.95,11.9825,11.7875,11.855,11.855,1171200.0
2006/12/14,11.875,11.9675,11.8225,11.83,,1013200.0
2006/12/15,11.85,12.05,11.85,12.005,12.005,1359600.0
2006/12/18,12.005,12.1175,12.005,12.0775,12.0775,1113200.0
2006/12/19,,,11.8675,11.985,11.985,1136400.0
2006/12/20,11.975,12.0475,11.935,,12.015,653200.0
2006/12/21,12.0175,,,11.8975,11.8975,879200.0
2006/12/22,,,11.815,11.82,11.82,573200.0
2006/12/26,11.8,11.965,11.7825,,11.925,
2006/12/27,11.925,12.01,11.9025,11.9675,,336800.0
2006/12/28,11.9425,12.1025,11.9275,11.97,11.97,655200.0
2006/12/29,11.9725,11.975,11.76,11.76,11.76,601200.0
2007/1/3,11.685,12.045,11.515,11.985,11.985,1397200.0
2007/1/4,11.9875,12.0625,11.96,12.005,12.005,734400.0
2007/1/5,11.9575,12.005,11.8475,11.975,11.975,576800.0
2007/1/8,11.9525,11.96,11.83,11.9025,,1116000.0
2007/1/9,11.9025,12.065,,12.01,12.01,716400.0
2007/1/10,11.975,,11.935,12.01,12.01,518800.0
2007/1/11,12.0225,12.2075,12.0225,12.125,12.125,
2007/1/12,12.1075,12.3725,12.1075,12.32,12.32,1584000.0
2007/1/16,12.3225,12.35,12.3,12.3175,12.3175,1026400.0
2007/1/17,12.2725,12.37,12.2725,12.3275,12.3275,1086400.0
2007/1/18,12.335,12.4475,12.3125,12.36,12.36,972800.0
2007/1/19,12.31,12.3475,12.2875,12.315,12.315,1163600.0
2007/1/22,12.325,12.4375,12.3075,12.4175,12.4175,973600.0
2007/1/23,12.3925,12.4875,12.3425,12.43,12.43,897600.0
2007/1/24,,12.5225,12.385,12.5225,12.5225,702800.0
2007/1/25,12.505,12.555,12.4475,12.5425,12.5425,1112000.0
2007/1/26,12.55,12.7825,12.5375,12.755,12.755,1562400.0
2007/1/29,,12.8375,12.675,12.815,12.815,3280800.0
2007/1/30,12.7675,12.825,12.685,12.7975,12.7975,2234800.0
2007/1/31,12.77,12.8175,,12.79,12.79,1676800.0
2007/2/1,12.79,12.835,12.7125,12.815,12.815,1175200.0
2007/2/2,12.8725,,12.7625,12.9575,,2272400.0
2007/2/5,,,12.8375,13.0625,13.0625,
2007/2/6,12.4,12.7125,12.215,12.4925,12.4925,4688400.0
2007/2/7,12.5175,12.745,12.5175,12.6525,12.6525,1683600.0
2007/2/8,12.64,12.835,12.64,12.73,12.73,
2007/2/9,12.725,12.815,12.6125,12.6475,,996400.0
2007/2/12,12.6725,12.83,12.6625,12.7425,12.7425,1059600.0
2007/2/13,12.74,12.8125,12.74,12.77,12.77,737200.0
2007/2/14,12.77,12.95,12.7625,12.9025,12.9025,945200.0
2007/2/15,12.8525,13.0875,,13.025,13.025,1017200.0
2007/2/16,12.9825,13.1075,12.9775,13.1025,13.1025,897200.0
2007/2/20,12.875,12.8775,12.7025,12.745,12.745,2946000.0
2007/2/21,12.7175,12.97,12.7175,12.8775,12.8775,1258400.0
2007/2/22,12.9175,,12.8425,12.8425,12.8425,921200.0
2007/2/23,12.8625,12.985,12.8625,12.925,12.925,
2007/2/26,12.9625,12.975,12.7875,,12.8025,1282400.0
2007/2/27,12.625,12.715,12.5,12.5325,12.5325,1240400.0
2007/2/28,12.5325,12.68,12.3675,12.6025,12.6025,2012400.0
2007/3/1,12.5,12.5325,12.25,12.4575,12.4575,2059200.0
2007/3/2,,12.7275,12.4375,12.5775,12.5775,1916000.0
2007/3/5,,12.6375,12.4875,12.53,12.53,1940400.0
2007/3/6,12.5325,12.775,12.4625,12.7525,12.7525,2784400.0
2007/3/7,12.7525,12.83,,12.83,,3432400.0
2007/3/8,12.75,,12.395,12.43,,5646400.0
2007/3/9,12.485,,12.34,12.4225,12.4225,2517600.0
2007/3/12,12.4275,12.435,12.3625,12.3925,12.3925,1844000.0
2007/3/13,12.345,12.345,12.16,12.1675,12.1675,2856400.0
2007/3/14,12.17,12.21,12.025,12.155,12.155,2645600.0
2007/3/15,12.155,12.265,12.155,12.2475,12.2475,1973600.0
2007/3/16,12.2525,12.275,12.17,12.1925,12.1925,1448800.0
2007/3/19,12.25,12.3725,12.215,,12.2925,1166800.0
2007/3/20,12.2925,12.33,12.06,12.325,12.325,4295200.0
2007/3/21,12.3625,12.4,12.255,12.39,12.39,1619200.0
2007/3/22,12.4,,12.3875,12.4525,12.4525,3151600.0
2007/3/23,12.4525,12.49,12.34,12.44,12.44,1366400.0
2007/3/26,12.43,12.4475,,12.4025,12.4025,1364400.0
2007/3/27,12.35,12.5575,12.3375,12.4875,12.4875,1103200.0
2007/3/28,,12.6,12.4675,12.5725,12.5725,1654400.0
2007/3/29,12.6225,12.7025,12.6,12.64,12.64,1346400.0
2007/3/30,12.625,12.715,12.59,,12.675,591200.0
2007/4/2,,12.75,,12.75,12.75,752800.0
2007/4/3,12.7975,12.895,,12.835,12.835,1097200.0
2007/4/4,12.825,12.8775,12.7575,12.875,12.875,1123600.0
2007/4/5,12.845,12.9075,12.845,12.86,12.86,632000.0
2007/4/9,12.89,12.92,12.8325,12.845,12.845,465200.0
2007/4/10,12.8525,12.9625,12.8525,12.8775,,1112000.0
2007/4/11,12.89,,12.7825,12.835,12.835,945600.0
2007/4/12,12.815,12.975,12.805,12.9675,12.9675,980800.0
2007/4/13,,13.095,12.9275,13.0675,13.0675,1165600.0
2007/4/16,13.12,13.2375,13.1,13.19,13.19,
2007/4/17,13.1575,13.22,13.14,13.1875,13.1875,2168000.0
2007/4/18,13.1475,13.1875,13.075,13.1075,,
2007/4/19,13.045,13.085,12.9675,13.0,13.0,1197600.0
2007/4/20,12.975,13.035,12.97,12.9875,12.9875,2970000.0
2007/4/23,12.9375,13.0575,12.9075,13.0375,13.0375,1617600.0
2007/4/24,12.745,12.75,12.1325,12.2575,12.2575,10521600.0
2007/4/25,12.27,12.2775,,,12.1775,2351200.0
2007/4/26,12.175,12.27,12.125,12.235,12.235,1984000.0
2007/4/27,12.2375,12.305,12.2075,12.215,12.215,2097600.0
2007/4/30,12.625,12.625,12.24,12.25,12.25,
2007/5/1,12.235,12.2475,12.1,12.165,12.165,2588400.0
2007/5/2,,,12.1275,12.3175,12.3175,2413200.0
2007/5/3,,12.3975,12.255,12.275,12.275,1573200.0
2007/5/4,12.275,12.2925,12.1625,,12.2025,1051600.0
2007/5/7,12.2125,12.325,12.2125,12.3075,12.3075,1568800.0
2007/5/8,12.3125,12.3325,12.145,12.2275,12.2275,1500000.0
2007/5/9,12.205,12.345,12.1475,12.21,12.21,1476400.0
2007/5/10,,12.3,12.165,12.21,12.21,1424000.0
2007/5/11,12.185,12.29,,12.2725,,878000.0
2007/5/14,12.2525,12.4,12.2425,12.2725,12.2725,1958400.0
2007/5/15,12.2475,12.365,12.21,,12.26,1616400.0
2007/5/16,12.295,12.345,12.0375,12.325,12.325,2516400.0
2007/5/17,12.2825,12.33,,12.2975,12.2975,865200.0
2007/5/18,12.3225,12.4975,12.2925,12.455,12.455,1413600.0
2007/5/21,12.425,12.5175,12.3875,12.515,12.515,1554800.0
2007/5/22,12.485,12.6725,12.4725,12.67,,1442000.0
2007/5/23,12.695,12.92,12.695,12.7775,12.7775,2568000.0
2007/5/24,12.7775,12.8725,12.6875,12.7175,12.7175,1843200.0
2007/5/25,12.735,12.735,12.58,12.595,12.595,1629600.0
2007/5/29,,12.645,12.5375,12.565,12.565,1311600.0
2007/5/30,12.525,12.585,12.52,12.5425,12.5425,1218400.0
2007/5/31,12.5925,12.61,,12.55,12.55,1895200.0
2007/6/1,,,12.525,12.595,12.595,1100400.0
2007/6/4,12.5525,,12.5375,12.71,12.71,1188400.0
2007/6/5,12.675,12.73,12.61,12.6325,12.6325,951200.0
2007/6/6,12.5825,,12.4575,12.5275,12.5275,1007200.0
2007/6/7,12.5,,12.3875,12.405,12.405,1322000.0
2007/6/8,12.38,12.4275,12.345,12.42,12.42,1058400.0
2007/6/11,,,12.3175,12.4325,12.4325,
2007/6/12,,,12.26,12.265,12.265,1216800.0
2007/6/13,12.2825,12.37,12.2425,12.36,12.36,764000.0
2007/6/14,12.375,12.3875,12.2875,12.325,12.325,768800.0
2007/6/15,12.375,12.4225,12.3125,12.325,12.325,
2007/6/18,,,12.3,12.3425,12.3425,972400.0
2007/6/19,12.375,12.4525,12.2775,12.415,12.415,1105200.0
2007/6/20,12.4475,12.45,12.3125,12.3375,,1906800.0
2007/6/21,12.3125,12.365,12.25,,12.3425,764800.0
2007/6/22,12.3075,12.3875,12.2525,12.285,12.285,1740400.0
2007/6/25,12.285,12.365,12.1825,12.1825,,1174800.0
2007/6/26,12.2275,12.4625,12.205,12.4375,12.4375,1545200.0
2007/6/27,12.385,12.58,,12.5775,12.5775,1640400.0
2007/6/28,12.5275,12.5925,12.46,12.5125,12.5125,978000.0
2007/6/29,12.5,12.525,12.295,12.335,,1203200.0
2007/7/2,12.3675,12.3825,12.265,,12.375,880000.0
2007/7/3,12.465,12.5575,12.395,12.4975,,788800.0
2007/7/5,12.5,,12.44,12.4925,12.4925,416000.0
2007/7/6,12.4425,12.6,12.4425,12.5625,,1184800.0
2007/7/9,12.5625,12.5725,12.4575,12.5225,12.5225,714000.0
2007/7/10,12.45,12.4975,12.31,12.34,12.34,1010400.0
2007/7/11,12.3175,12.4475,12.2975,12.4375,12.4375,1018000.0
2007/7/12,12.4575,12.605,12.4575,12.5375,12.5375,1783200.0
2007/7/13,12.5275,12.57,12.4175,12.475,12.475,1270800.0
2007/7/16,,12.5275,12.46,12.4975,12.4975,1633200.0
2007/7/17,12.4925,12.5625,12.4725,12.495,,1322400.0
2007/7/18,,,12.435,12.51,12.51,1183600.0
2007/7/19,12.53,12.6975,12.525,12.6375,12.6375,1194400.0
2007/7/20,12.5875,12.6125,12.4925,12.5025,12.5025,1740000.0
2007/7/23,12.565,12.6275,12.4375,,12.47,2327600.0
2007/7/24,11.925,12.035,11.7575,11.8075,11.8075,8059200.0
2007/7/25,11.8025,,11.58,11.68,11.68,
2007/7/26,11.5675,11.7675,,11.615,11.615,3726000.0
2007/7/27,11.645,11.72,11.545,,11.61,3380000.0
2007/7/30,11.575,11.575,11.475,11.55,11.55,2810000.0
2007/7/31,11.6,11.6175,11.4625,11.49,11.49,2941600.0
2007/8/1,11.475,11.6475,11.3875,11.6225,11.6225,2848400.0
2007/8/2,11.755,11.755,11.5425,11.63,11.63,1665600.0
2007/8/3,11.64,11.6575,11.515,11.5875,,
2007/8/6,11.6325,11.6625,11.55,11.6475,11.6475,
2007/8/7,11.5775,11.66,11.51,11.6025,11.6025,3134400.0
2007/8/8,11.605,12.0125,,11.8275,11.8275,3812800.0
2007/8/9,11.675,11.8175,,11.71,11.71,4897200.0
2007/8/10,11.6175,11.6775,,11.565,11.565,4196800.0
2007/8/13,11.625,11.7425,11.54,,,2483200.0
2007/8/14,11.61,11.74,11.575,11.6275,11.6275,2587600.0
2007/8/15,11.585,11.7625,11.54,11.59,11.59,1534400.0
2007/8/16,11.53,,11.5225,11.775,11.775,1580400.0
2007/8/17,12.0075,12.0075,11.7025,11.75,11.75,1954400.0
2007/8/20,11.75,11.79,,11.705,11.705,1877600.0
2007/8/21,11.6475,11.77,11.64,11.735,11.735,1702000.0
2007/8/22,11.75,11.76,11.6625,11.73,11.73,1101600.0
2007/8/23,11.74,11.88,11.7275,11.855,11.855,1156800.0
2007/8/24,11.8625,12.01,11.845,12.01,12.01,972800.0
2007/8/27,11.9775,12.1,11.9725,12.0175,12.0175,998400.0
2007/8/28,11.97,12.06,11.8175,11.8525,11.8525,1226000.0
2007/8/29,11.9675,12.0075,11.7625,11.9975,11.9975,1012400.0
2007/8/30,,12.0,11.89,,11.935,1102800.0
2007/8/31,12.0475,12.1125,11.9375,12.075,12.075,1369200.0
